kid,value,idf
"82890","54989","6.913775"
"82891","54988","6.882090"
"82892","54987","6.911765"
"82893","54986","6.825256"
"82894","15384","6.946498"
"82895","40340","6.915790"
"82896","15383","6.925921"
"82897","15382","6.905759"
"82898","15381","6.971763"
"82899","15388","6.938217"
"82900","40344","6.921856"
"82901","15387","6.909759"
"82902","40343","6.938217"
"82903","15386","6.851377"
"82904","40342","6.845722"
"82905","15385","6.895829"
"82906","40341","6.874322"
"82907","40348","6.932050"
"82908","40347","6.893854"
"82909","40346","6.866615"
"82910","40345","6.853269"
"82911","15380","6.954849"
"82912","40349","6.899789"
"82913","15389","6.876259"
"82914","15395","6.901775"
"82915","15394","6.889917"
"82916","15393","6.870461"
"82917","15392","6.954849"
"82918","15399","6.954849"
"82919","40333","6.917808"
"82920","15398","6.828946"
"82921","40332","6.913775"
"82922","15397","6.866615"
"82923","40331","6.878199"
"82924","15396","6.913775"
"82925","40330","6.959051"
"82926","40337","6.858967"
"82927","40336","6.891884"
"82928","40335","6.969633"
"82929","40334","6.995496"
"82930","15391","7.010898"
"82931","15390","6.901775"
"82932","40339","6.944421"
"82933","40338","6.909759"
"82934","15362","6.889917"
"82935","15361","6.847603"
"82936","15360","6.903765"
"82937","15366","6.905759"
"82938","40322","6.919830"
"82939","15365","6.911765"
"82940","40321","6.845722"
"82941","15364","6.911765"
"82942","40320","6.825256"
"82943","15363","6.942349"
"82944","40326","6.932050"
"82945","40325","6.934101"
"82946","40324","6.913775"
"82947","40323","7.024291"
"82948","40329","7.004268"
"82949","40328","6.864698"
"82950","40327","6.830796"
"82951","15369","6.907757"
"82952","15368","6.913775"
"82953","15367","6.965386"
"82954","15373","6.860874"
"82955","15372","6.946498"
"82956","15371","6.982481"
"82957","15370","6.880142"
"82958","15377","6.967507"
"82959","40311","6.862784"
"82960","15376","6.993315"
"82961","40310","6.942349"
"82962","15375","6.897807"
"82963","15374","6.893854"
"82964","40315","6.891884"
"82965","40314","6.891884"
"82966","40313","6.954849"
"82967","40312","6.984638"
"82968","40319","6.927960"
"82969","40318","6.909759"
"82970","40317","6.971763"
"82971","40316","6.954849"
"82972","40309","6.982481"
"82973","15379","6.961158"
"82974","15378","6.897807"
"82975","15340","6.911765"
"82976","15344","6.911765"
"82977","40300","6.938217"
"82978","15343","6.862784"
"82979","15342","6.841969"
"82980","15341","6.927960"
"82981","29989","6.885996"
"82982","40304","6.885996"
"82983","29988","6.884041"
"82984","40303","6.973897"
"82985","29987","6.969633"
"82986","40302","6.936157"
"82987","29986","6.870461"
"82988","40301","6.923887"
"82989","40308","6.934101"
"82990","40307","6.853269"
"82991","40306","6.932050"
"82992","40305","6.895829"
"82993","29981","6.864698"
"82994","29980","6.961158"
"82995","29985","6.921856"
"82996","29984","6.932050"
"82997","29983","6.860874"
"82998","29982","6.825256"
"82999","15348","6.942349"
"83000","15347","6.961158"
"83001","15346","6.868536"
"83002","15345","6.885996"
"83003","15349","6.882090"
"83004","15351","6.913775"
"83005","15350","6.884041"
"83006","15355","6.855165"
"83007","15354","6.887955"
"83008","15353","6.895829"
"83009","15352","6.940280"
"83010","29999","6.948579"
"83011","29998","6.845722"
"83012","29997","7.024291"
"83013","29992","6.948579"
"83014","29991","7.053940"
"83015","29990","6.991139"
"83016","29996","6.803397"
"83017","29995","6.925921"
"83018","29994","6.855165"
"83019","29993","6.959051"
"83020","15359","6.862784"
"83021","15358","6.925921"
"83022","15357","6.965386"
"83023","15356","6.895829"
"83024","15322","6.884041"
"83025","15321","6.893854"
"83026","15320","6.917808"
"83027","29967","6.927960"
"83028","29966","6.868536"
"83029","29965","6.862784"
"83030","29964","7.006473"
"83031","29969","6.901775"
"83032","29968","7.026541"
"83033","29963","6.895829"
"83034","29962","6.923887"
"83035","29961","6.946498"
"83036","29960","6.893854"
"83037","15326","6.847603"
"83038","15325","6.950665"
"83039","15324","6.876259"
"83040","15323","6.913775"
"83041","15329","6.969633"
"83042","15328","6.925921"
"83043","15327","6.969633"
"83044","15333","6.942349"
"83045","15332","6.870461"
"83046","15331","6.855165"
"83047","15330","6.919830"
"83048","29978","6.876259"
"83049","29977","6.905759"
"83050","29976","6.927960"
"83051","29975","6.882090"
"83052","29979","6.934101"
"83053","29970","6.882090"
"83054","29974","6.897807"
"83055","29973","6.923887"
"83056","29972","6.940280"
"83057","29971","6.905759"
"83058","15337","6.917808"
"83059","54901","6.938217"
"83060","15336","6.978180"
"83061","54900","6.956947"
"83062","15335","6.878199"
"83063","15334","6.948579"
"83064","54905","6.794429"
"83065","54904","6.853269"
"83066","15339","6.923887"
"83067","54903","6.828946"
"83068","15338","6.862784"
"83069","54902","6.901775"
"83070","88483","6.973897"
"83071","88482","6.909759"
"83072","88481","6.862784"
"83073","88480","6.899789"
"83074","88489","6.880142"
"83075","88488","6.944421"
"83076","88487","6.971763"
"83077","88486","6.930003"
"83078","88485","6.887955"
"83079","88484","6.836367"
"83080","88472","6.982481"
"83081","88471","6.901775"
"83082","88470","6.925921"
"83083","88479","6.878199"
"83084","88478","6.893854"
"83085","88477","6.936157"
"83086","88476","6.948579"
"83087","88475","6.923887"
"83088","88474","6.938217"
"83089","88473","6.971763"
"83090","88494","6.950665"
"83091","88493","6.864698"
"83092","88492","7.002068"
"83093","88491","6.864698"
"83094","88490","6.925921"
"83095","88499","6.940280"
"83096","88498","6.882090"
"83097","88497","6.995496"
"83098","88496","6.876259"
"83099","88495","6.948579"
"83100","40494","6.940280"
"83101","40493","6.980328"
"83102","40492","7.004268"
"83103","40491","6.885996"
"83104","40498","6.860874"
"83105","40497","6.864698"
"83106","40496","6.925921"
"83107","40495","6.944421"
"83108","40499","6.919830"
"83109","40490","7.002068"
"83110","40483","6.942349"
"83111","40482","6.889917"
"83112","40481","6.942349"
"83113","40480","6.921856"
"83114","40487","7.053940"
"83115","40486","6.932050"
"83116","40485","6.855165"
"83117","40484","6.919830"
"83118","40489","6.930003"
"83119","40488","7.017572"
"83120","40472","6.866615"
"83121","40471","6.862784"
"83122","40470","6.915790"
"83123","40476","6.858967"
"83124","40475","6.917808"
"83125","40474","6.921856"
"83126","40473","6.961158"
"83127","40479","6.851377"
"83128","40478","6.891884"
"83129","40477","6.884041"
"83130","88409","6.948579"
"83131","88408","6.944421"
"83132","88407","6.790864"
"83133","88406","6.925921"
"83134","88405","6.961158"
"83135","88404","6.973897"
"83136","88403","6.849488"
"83137","88402","6.882090"
"83138","88401","6.942349"
"83139","88400","6.901775"
"83140","88429","6.999873"
"83141","88428","6.907757"
"83142","88427","6.930003"
"83143","88426","6.936157"
"83144","88425","6.893854"
"83145","88424","6.887955"
"83146","88423","6.948579"
"83147","88422","6.872390"
"83148","88421","6.903765"
"83149","88420","6.917808"
"83150","88419","6.911765"
"83151","88418","6.978180"
"83152","88417","6.934101"
"83153","88416","6.864698"
"83154","88415","6.816090"
"83155","88414","6.901775"
"83156","88413","6.995496"
"83157","88412","6.942349"
"83158","88411","6.923887"
"83159","88410","6.884041"
"83160","88449","6.840099"
"83161","88448","6.909759"
"83162","88447","6.832650"
"83163","88446","6.857064"
"83164","88445","6.932050"
"83165","88444","6.899789"
"83166","88443","6.860874"
"83167","88442","6.938217"
"83168","88441","6.860874"
"83169","88440","6.901775"
"83170","88439","6.940280"
"83171","88438","6.997682"
"83172","88437","6.843844"
"83173","88436","6.823416"
"83174","88435","6.919830"
"83175","88434","6.971763"
"83176","88433","6.952754"
"83177","88432","6.808817"
"83178","88431","6.921856"
"83179","88430","6.897807"
"83180","88461","6.895829"
"83181","88460","6.976036"
"83182","88469","6.885996"
"83183","88468","6.927960"
"83184","88467","6.915790"
"83185","88466","6.948579"
"83186","88465","6.891884"
"83187","88464","6.963270"
"83188","88463","6.959051"
"83189","88462","6.982481"
"83190","88450","6.825256"
"83191","88459","6.810631"
"83192","88458","6.878199"
"83193","88457","6.874322"
"83194","88456","6.866615"
"83195","88455","6.965386"
"83196","88454","6.911765"
"83197","88453","6.940280"
"83198","88452","6.921856"
"83199","88451","6.927960"
"83200","15421","6.940280"
"83201","15420","6.938217"
"83202","15425","6.895829"
"83203","15424","6.897807"
"83204","15423","6.882090"
"83205","15422","6.913775"
"83206","15429","6.887955"
"83207","15428","6.980328"
"83208","15427","6.901775"
"83209","15426","6.911765"
"83210","15432","6.858967"
"83211","15431","6.868536"
"83212","15430","6.932050"
"83213","15436","6.976036"
"83214","15435","6.855165"
"83215","15434","6.840099"
"83216","15433","6.973897"
"83217","15439","6.932050"
"83218","15438","6.938217"
"83219","15437","6.885996"
"83220","15409","6.911765"
"83221","15408","6.925921"
"83222","15403","6.961158"
"83223","15402","6.903765"
"83224","15401","6.919830"
"83225","15400","6.889917"
"83226","15407","6.930003"
"83227","15406","6.864698"
"83228","15405","6.911765"
"83229","15404","6.961158"
"83230","15410","6.938217"
"83231","15419","6.921856"
"83232","15414","7.035591"
"83233","15413","6.921856"
"83234","15412","6.915790"
"83235","15411","6.882090"
"83236","15418","6.887955"
"83237","15417","6.915790"
"83238","15416","6.843844"
"83239","15415","6.870461"
"83240","40461","6.853269"
"83241","40460","6.905759"
"83242","40465","6.934101"
"83243","40464","6.901775"
"83244","40463","6.915790"
"83245","40462","6.878199"
"83246","40469","6.860874"
"83247","40468","6.905759"
"83248","40467","6.965386"
"83249","40466","6.969633"
"83250","40450","6.911765"
"83251","40454","6.887955"
"83252","40453","6.864698"
"83253","40452","7.002068"
"83254","40451","6.930003"
"83255","40458","6.956947"
"83256","40457","6.923887"
"83257","40456","6.864698"
"83258","40455","6.862784"
"83259","40459","6.911765"
"83260","15483","6.882090"
"83261","15482","6.999873"
"83262","15481","6.923887"
"83263","15480","6.872390"
"83264","15487","6.887955"
"83265","40443","6.956947"
"83266","15486","6.959051"
"83267","40442","6.956947"
"83268","15485","6.950665"
"83269","40441","6.991139"
"83270","15484","6.878199"
"83271","40440","6.973897"
"83272","40447","6.915790"
"83273","40446","6.965386"
"83274","40445","6.828946"
"83275","40444","7.049321"
"83276","40449","6.884041"
"83277","40448","6.872390"
"83278","15489","6.911765"
"83279","15488","6.857064"
"83280","15494","6.884041"
"83281","15493","6.851377"
"83282","15492","6.870461"
"83283","15491","6.889917"
"83284","15498","6.936157"
"83285","40432","6.984638"
"83286","15497","6.956947"
"83287","40431","6.855165"
"83288","15496","6.925921"
"83289","40430","6.948579"
"83290","15495","6.853269"
"83291","40436","6.938217"
"83292","40435","6.849488"
"83293","40434","6.954849"
"83294","40433","6.878199"
"83295","15490","6.893854"
"83296","40439","6.954849"
"83297","40438","6.847603"
"83298","40437","6.978180"
"83299","15499","6.911765"
"83300","15461","6.927960"
"83301","15460","6.927960"
"83302","15465","6.923887"
"83303","40421","6.870461"
"83304","15464","6.849488"
"83305","40420","6.936157"
"83306","15463","6.874322"
"83307","15462","6.901775"
"83308","40425","6.913775"
"83309","40424","6.915790"
"83310","40423","6.866615"
"83311","40422","6.866615"
"83312","40429","6.887955"
"83313","40428","6.903765"
"83314","40427","6.903765"
"83315","40426","6.944421"
"83316","40419","6.801597"
"83317","15469","6.930003"
"83318","15468","6.884041"
"83319","15467","6.905759"
"83320","15466","6.901775"
"83321","15472","6.870461"
"83322","15471","6.911765"
"83323","15470","6.909759"
"83324","15476","6.919830"
"83325","40410","6.907757"
"83326","15475","6.999873"
"83327","15474","6.956947"
"83328","15473","6.874322"
"83329","40414","6.901775"
"83330","40413","6.905759"
"83331","40412","6.963270"
"83332","40411","6.880142"
"83333","40418","6.936157"
"83334","40417","6.866615"
"83335","40416","6.868536"
"83336","40415","6.969633"
"83337","40409","6.901775"
"83338","40408","6.819746"
"83339","15479","6.917808"
"83340","15478","6.934101"
"83341","15477","6.884041"
"83342","15443","6.840099"
"83343","15442","6.936157"
"83344","15441","6.991139"
"83345","15440","7.015343"
"83346","40403","6.913775"
"83347","40402","6.925921"
"83348","40401","6.889917"
"83349","40400","6.870461"
"83350","40407","6.959051"
"83351","40406","6.895829"
"83352","40405","6.891884"
"83353","40404","6.874322"
"83354","15447","7.004268"
"83355","15446","6.965386"
"83356","15445","6.870461"
"83357","15444","6.895829"
"83358","15449","6.909759"
"83359","15448","6.995496"
"83360","15450","6.913775"
"83361","15454","6.862784"
"83362","15453","6.868536"
"83363","15452","6.901775"
"83364","15451","6.860874"
"83365","15458","6.870461"
"83366","15457","6.899789"
"83367","15456","6.940280"
"83368","15455","6.895829"
"83369","15459","6.884041"
"83370","88593","6.878199"
"83371","88592","6.849488"
"83372","88591","6.936157"
"83373","88590","6.872390"
"83374","88599","6.814267"
"83375","88598","6.849488"
"83376","88597","6.946498"
"83377","88596","6.884041"
"83378","88595","6.921856"
"83379","88594","6.895829"
"83380","40593","6.858967"
"83381","40592","6.948579"
"83382","40591","6.936157"
"83383","40590","6.923887"
"83384","40597","6.946498"
"83385","40596","6.971763"
"83386","40595","6.956947"
"83387","40594","6.874322"
"83388","40599","6.843844"
"83389","40598","6.930003"
"83390","88529","6.858967"
"83391","88528","6.843844"
"83392","88527","6.858967"
"83393","88526","6.969633"
"83394","88525","6.946498"
"83395","88524","6.950665"
"83396","88523","6.991139"
"83397","88522","6.921856"
"83398","88521","6.885996"
"83399","88520","6.903765"
"83400","88519","6.961158"
"83401","88518","6.870461"
"83402","88517","6.887955"
"83403","88516","6.895829"
"83404","88515","6.794429"
"83405","88514","6.930003"
"83406","88513","7.006473"
"83407","88512","6.862784"
"83408","88511","6.817916"
"83409","88510","6.919830"
"83410","88549","6.913775"
"83411","88548","6.965386"
"83412","88547","6.944421"
"83413","88546","6.857064"
"83414","88545","6.834507"
"83415","88544","6.936157"
"83416","88543","6.889917"
"83417","88542","6.887955"
"83418","88541","6.921856"
"83419","88540","6.915790"
"83420","88539","6.876259"
"83421","88538","6.872390"
"83422","88537","6.932050"
"83423","88536","6.862784"
"83424","88535","6.921856"
"83425","88534","6.913775"
"83426","88533","6.938217"
"83427","88532","6.936157"
"83428","88531","6.946498"
"83429","88530","6.887955"
"83430","88560","6.899789"
"83431","88569","6.858967"
"83432","88568","6.903765"
"83433","88567","6.930003"
"83434","88566","6.843844"
"83435","88565","7.053940"
"83436","88564","6.954849"
"83437","88563","6.944421"
"83438","88562","6.965386"
"83439","88561","6.864698"
"83440","88559","6.891884"
"83441","88558","6.872390"
"83442","88557","6.925921"
"83443","88556","6.897807"
"83444","88555","6.897807"
"83445","88554","6.901775"
"83446","88553","6.895829"
"83447","88552","6.893854"
"83448","88551","6.971763"
"83449","88550","6.936157"
"83450","88582","6.917808"
"83451","88581","6.919830"
"83452","88580","6.976036"
"83453","88589","6.919830"
"83454","88588","6.913775"
"83455","88587","6.978180"
"83456","88586","6.923887"
"83457","88585","6.961158"
"83458","88584","6.917808"
"83459","88583","6.927960"
"83460","88571","6.978180"
"83461","88570","6.923887"
"83462","88579","7.019807"
"83463","88578","6.915790"
"83464","88577","6.909759"
"83465","88576","6.965386"
"83466","88575","6.834507"
"83467","88574","6.832650"
"83468","88573","6.901775"
"83469","88572","6.950665"
"83470","15542","6.938217"
"83471","15541","6.880142"
"83472","15540","6.882090"
"83473","40502","6.899789"
"83474","40501","6.991139"
"83475","40500","6.980328"
"83476","40506","6.897807"
"83477","40505","6.874322"
"83478","40504","6.950665"
"83479","40503","6.864698"
"83480","15546","6.923887"
"83481","15545","6.911765"
"83482","15544","6.830796"
"83483","15543","6.976036"
"83484","15549","6.973897"
"83485","15548","6.907757"
"83486","15547","6.853269"
"83487","15553","6.874322"
"83488","15552","6.885996"
"83489","15551","6.876259"
"83490","15550","6.897807"
"83491","15557","6.919830"
"83492","15556","6.961158"
"83493","15555","6.876259"
"83494","15554","6.887955"
"83495","15559","6.973897"
"83496","15558","6.862784"
"83497","15520","6.973897"
"83498","15529","6.889917"
"83499","15524","6.909759"
"83500","15523","6.870461"
"83501","15522","6.862784"
"83502","15521","6.819746"
"83503","15528","6.862784"
"83504","15527","6.858967"
"83505","15526","6.889917"
"83506","15525","6.884041"
"83507","15531","6.860874"
"83508","15530","6.921856"
"83509","15535","6.967507"
"83510","15534","6.936157"
"83511","15533","6.897807"
"83512","15532","6.893854"
"83513","15539","6.853269"
"83514","15538","6.954849"
"83515","15537","6.891884"
"83516","15536","6.923887"
"83517","15509","7.072632"
"83518","15508","6.923887"
"83519","15507","6.927960"
"83520","15502","6.832650"
"83521","15501","6.956947"
"83522","15500","6.930003"
"83523","15506","6.930003"
"83524","15505","6.836367"
"83525","15504","6.917808"
"83526","15503","6.897807"
"83527","15519","6.899789"
"83528","15518","6.891884"
"83529","15513","6.849488"
"83530","15512","6.872390"
"83531","15511","6.897807"
"83532","15510","6.874322"
"83533","15517","6.858967"
"83534","15516","6.969633"
"83535","15515","6.909759"
"83536","15514","6.973897"
"83537","88509","6.938217"
"83538","88508","6.940280"
"83539","88507","6.967507"
"83540","88506","6.868536"
"83541","88505","6.876259"
"83542","88504","6.897807"
"83543","88503","6.841969"
"83544","88502","6.917808"
"83545","88501","6.903765"
"83546","88500","6.790864"
"83547","40582","6.938217"
"83548","40581","6.961158"
"83549","40580","6.880142"
"83550","40586","6.950665"
"83551","40585","6.907757"
"83552","40584","6.866615"
"83553","40583","6.876259"
"83554","40589","6.899789"
"83555","40588","6.965386"
"83556","40587","6.946498"
"83557","40571","6.940280"
"83558","40570","6.814267"
"83559","40575","6.993315"
"83560","40574","6.901775"
"83561","40573","6.927960"
"83562","40572","6.921856"
"83563","40579","6.887955"
"83564","40578","6.885996"
"83565","40577","6.855165"
"83566","40576","6.925921"
"83567","40560","6.812447"
"83568","40564","6.817916"
"83569","40563","6.876259"
"83570","40562","6.927960"
"83571","40561","6.921856"
"83572","40568","6.823416"
"83573","40567","6.997682"
"83574","40566","6.905759"
"83575","40565","6.917808"
"83576","40569","6.885996"
"83577","40553","6.862784"
"83578","40552","6.876259"
"83579","40551","6.884041"
"83580","40550","6.897807"
"83581","40557","6.919830"
"83582","40556","6.878199"
"83583","40555","6.913775"
"83584","40554","6.946498"
"83585","40559","6.942349"
"83586","40558","6.840099"
"83587","15582","6.903765"
"83588","15581","6.932050"
"83589","15580","6.899789"
"83590","15586","6.872390"
"83591","40542","6.944421"
"83592","15585","6.934101"
"83593","40541","6.868536"
"83594","15584","6.862784"
"83595","40540","6.882090"
"83596","15583","6.973897"
"83597","40546","6.889917"
"83598","40545","6.934101"
"83599","40544","6.963270"
"83600","40543","7.022047"
"83601","40549","6.936157"
"83602","40548","6.885996"
"83603","40547","6.911765"
"83604","15589","6.976036"
"83605","15588","6.934101"
"83606","15587","6.940280"
"83607","15593","6.866615"
"83608","15592","6.982481"
"83609","15591","6.832650"
"83610","15590","6.950665"
"83611","15597","6.840099"
"83612","40531","6.901775"
"83613","15596","6.870461"
"83614","40530","6.832650"
"83615","15595","6.925921"
"83616","15594","6.944421"
"83617","40535","6.858967"
"83618","40534","6.911765"
"83619","40533","6.891884"
"83620","40532","6.887955"
"83621","40539","6.936157"
"83622","40538","7.063242"
"83623","40537","6.868536"
"83624","40536","6.884041"
"83625","40529","6.917808"
"83626","15599","6.919830"
"83627","15598","6.897807"
"83628","15560","6.872390"
"83629","15564","6.870461"
"83630","40520","6.932050"
"83631","15563","6.907757"
"83632","15562","6.936157"
"83633","15561","6.851377"
"83634","40524","6.938217"
"83635","40523","6.982481"
"83636","40522","6.891884"
"83637","40521","6.961158"
"83638","40528","6.907757"
"83639","40527","7.028796"
"83640","40526","6.982481"
"83641","40525","6.847603"
"83642","40519","6.907757"
"83643","40518","6.891884"
"83644","15568","6.901775"
"83645","15567","6.860874"
"83646","15566","6.930003"
"83647","15565","6.923887"
"83648","15569","6.860874"
"83649","15571","6.930003"
"83650","15570","6.901775"
"83651","15575","6.940280"
"83652","15574","6.940280"
"83653","15573","6.903765"
"83654","15572","6.897807"
"83655","40513","6.919830"
"83656","40512","6.897807"
"83657","40511","6.887955"
"83658","40510","6.830796"
"83659","40517","6.874322"
"83660","40516","6.938217"
"83661","40515","6.919830"
"83662","40514","6.834507"
"83663","40509","6.956947"
"83664","40508","6.889917"
"83665","40507","6.868536"
"83666","15579","6.899789"
"83667","15578","6.903765"
"83668","15577","6.891884"
"83669","15576","6.946498"
"83670","74079","6.942349"
"83671","74078","6.897807"
"83672","74077","6.911765"
"83673","74076","6.946498"
"83674","74075","6.897807"
"83675","74074","7.026541"
"83676","74073","6.891884"
"83677","74072","6.887955"
"83678","74071","6.872390"
"83679","74070","6.934101"
"83680","74089","6.860874"
"83681","74088","6.915790"
"83682","74087","6.940280"
"83683","74086","6.899789"
"83684","74085","6.946498"
"83685","74084","6.862784"
"83686","74083","6.882090"
"83687","74082","6.973897"
"83688","74081","6.976036"
"83689","74080","6.940280"
"83690","74099","7.015343"
"83691","74098","6.893854"
"83692","74097","6.948579"
"83693","74096","6.870461"
"83694","49095","6.872390"
"83695","74095","6.927960"
"83696","49094","6.997682"
"83697","74094","6.860874"
"83698","49093","6.948579"
"83699","74093","6.897807"
"83700","49092","6.948579"
"83701","74092","6.903765"
"83702","49091","6.909759"
"83703","74091","6.857064"
"83704","49090","7.013118"
"83705","74090","6.868536"
"83706","49099","6.969633"
"83707","49098","6.919830"
"83708","49097","6.884041"
"83709","49096","6.925921"
"83710","49084","6.887955"
"83711","49083","6.895829"
"83712","49082","6.870461"
"83713","49081","6.980328"
"83714","49080","6.903765"
"83715","49089","6.915790"
"83716","49088","6.911765"
"83717","49087","7.022047"
"83718","49086","6.934101"
"83719","49085","6.965386"
"83720","49073","6.889917"
"83721","49072","6.816090"
"83722","49071","6.913775"
"83723","49070","6.880142"
"83724","49079","6.887955"
"83725","49078","6.893854"
"83726","49077","6.893854"
"83727","49076","6.925921"
"83728","49075","6.876259"
"83729","49074","6.997682"
"83730","49062","6.853269"
"83731","49061","6.956947"
"83732","49060","6.830796"
"83733","49069","6.836367"
"83734","49068","6.838231"
"83735","49067","6.903765"
"83736","49066","6.944421"
"83737","49065","6.884041"
"83738","49064","6.889917"
"83739","49063","6.959051"
"83740","49051","6.855165"
"83741","49050","6.913775"
"83742","49059","7.024291"
"83743","49058","6.909759"
"83744","49057","6.893854"
"83745","49056","6.936157"
"83746","49055","6.934101"
"83747","49054","6.884041"
"83748","49053","6.847603"
"83749","49052","7.006473"
"83750","49049","6.921856"
"83751","49040","6.927960"
"83752","49048","6.884041"
"83753","49047","6.857064"
"83754","49046","6.993315"
"83755","49045","6.936157"
"83756","49044","6.978180"
"83757","49043","6.959051"
"83758","49042","6.882090"
"83759","49041","6.915790"
"83760","15708","6.982481"
"83761","15707","6.959051"
"83762","15706","6.843844"
"83763","15705","6.891884"
"83764","88649","6.868536"
"83765","88648","6.899789"
"83766","88647","6.967507"
"83767","15709","6.969633"
"83768","88646","7.013118"
"83769","15700","6.870461"
"83770","88645","6.907757"
"83771","88644","6.930003"
"83772","88643","6.915790"
"83773","88642","6.961158"
"83774","15704","6.980328"
"83775","88641","6.976036"
"83776","15703","6.880142"
"83777","88640","6.938217"
"83778","15702","6.927960"
"83779","15701","6.919830"
"83780","74009","6.880142"
"83781","74008","6.917808"
"83782","74007","6.917808"
"83783","74006","6.930003"
"83784","74005","6.911765"
"83785","74004","6.817916"
"83786","74003","6.880142"
"83787","74002","6.982481"
"83788","74001","6.905759"
"83789","74000","6.948579"
"83790","15719","7.040146"
"83791","15718","6.776729"
"83792","15717","6.851377"
"83793","15716","6.889917"
"83794","88639","6.946498"
"83795","88638","6.872390"
"83796","88637","6.899789"
"83797","88636","6.882090"
"83798","88635","6.907757"
"83799","15711","6.923887"
"83800","88634","6.942349"
"83801","15710","6.828946"
"83802","88633","6.825256"
"83803","88632","6.862784"
"83804","88631","6.911765"
"83805","15715","6.923887"
"83806","88630","6.927960"
"83807","15714","6.887955"
"83808","15713","6.956947"
"83809","15712","6.944421"
"83810","74019","6.884041"
"83811","74018","6.836367"
"83812","74017","6.893854"
"83813","74016","6.948579"
"83814","74015","6.911765"
"83815","74014","6.978180"
"83816","74013","6.862784"
"83817","74012","6.959051"
"83818","74011","6.817916"
"83819","74010","7.031055"
"83820","88669","6.860874"
"83821","88668","6.905759"
"83822","88667","6.927960"
"83823","88666","6.942349"
"83824","88665","6.880142"
"83825","88664","6.901775"
"83826","88663","6.868536"
"83827","88662","6.858967"
"83828","88661","6.832650"
"83829","88660","6.909759"
"83830","74029","6.901775"
"83831","74028","6.864698"
"83832","74027","6.925921"
"83833","74026","6.959051"
"83834","74025","6.864698"
"83835","74024","6.944421"
"83836","74023","6.923887"
"83837","74022","6.832650"
"83838","74021","6.923887"
"83839","74020","6.973897"
"83840","88659","6.878199"
"83841","88658","6.973897"
"83842","88657","6.925921"
"83843","88656","6.921856"
"83844","88655","6.838231"
"83845","88654","6.864698"
"83846","88653","6.967507"
"83847","88652","6.923887"
"83848","88651","6.930003"
"83849","88650","6.942349"
"83850","88681","6.956947"
"83851","88680","6.925921"
"83852","74039","6.882090"
"83853","74038","6.946498"
"83854","74037","6.868536"
"83855","74036","6.885996"
"83856","74035","6.866615"
"83857","74034","6.936157"
"83858","74033","6.874322"
"83859","74032","6.891884"
"83860","74031","6.889917"
"83861","74030","6.923887"
"83862","88689","6.976036"
"83863","88688","6.876259"
"83864","88687","6.889917"
"83865","88686","6.899789"
"83866","88685","6.909759"
"83867","88684","6.917808"
"83868","88683","6.858967"
"83869","88682","6.901775"
"83870","88670","6.893854"
"83871","74049","6.930003"
"83872","74048","6.982481"
"83873","74047","6.925921"
"83874","74046","6.942349"
"83875","74045","6.925921"
"83876","74044","6.874322"
"83877","74043","6.930003"
"83878","74042","6.923887"
"83879","74041","6.909759"
"83880","74040","6.944421"
"83881","88679","6.864698"
"83882","88678","6.984638"
"83883","88677","6.940280"
"83884","88676","6.845722"
"83885","88675","6.942349"
"83886","88674","6.936157"
"83887","88673","6.946498"
"83888","88672","6.940280"
"83889","88671","6.832650"
"83890","74059","6.841969"
"83891","74058","7.017572"
"83892","74057","6.899789"
"83893","74056","6.901775"
"83894","74055","6.976036"
"83895","74054","6.921856"
"83896","74053","6.847603"
"83897","74052","6.841969"
"83898","74051","6.938217"
"83899","74050","6.921856"
"83900","88692","6.862784"
"83901","88691","6.862784"
"83902","88690","6.934101"
"83903","74069","6.940280"
"83904","74068","6.840099"
"83905","74067","6.907757"
"83906","74066","6.921856"
"83907","74065","6.932050"
"83908","74064","6.891884"
"83909","74063","6.917808"
"83910","74062","6.905759"
"83911","74061","6.946498"
"83912","74060","6.938217"
"83913","88699","6.913775"
"83914","88698","6.971763"
"83915","88697","6.925921"
"83916","88696","6.887955"
"83917","88695","6.948579"
"83918","88694","6.952754"
"83919","88693","6.893854"
"83920","15663","6.870461"
"83921","15662","6.899789"
"83922","15661","6.796216"
"83923","15660","6.866615"
"83924","40623","6.940280"
"83925","40622","6.901775"
"83926","40621","6.838231"
"83927","40620","6.889917"
"83928","40627","6.925921"
"83929","40626","6.889917"
"83930","40625","6.889917"
"83931","40624","6.963270"
"83932","40619","6.915790"
"83933","40618","6.868536"
"83934","40617","6.956947"
"83935","15667","7.035591"
"83936","15666","6.895829"
"83937","15665","6.925921"
"83938","15664","6.907757"
"83939","15669","6.911765"
"83940","15668","6.942349"
"83941","15670","6.919830"
"83942","15674","6.973897"
"83943","15673","6.903765"
"83944","15672","6.934101"
"83945","15671","6.934101"
"83946","40612","6.855165"
"83947","40611","6.895829"
"83948","40610","6.860874"
"83949","40616","6.913775"
"83950","40615","6.944421"
"83951","40614","6.944421"
"83952","40613","6.976036"
"83953","40609","6.942349"
"83954","40608","6.967507"
"83955","40607","6.851377"
"83956","40606","6.893854"
"83957","15678","6.930003"
"83958","15677","6.915790"
"83959","15676","6.862784"
"83960","15675","7.019807"
"83961","15679","6.872390"
"83962","15641","6.919830"
"83963","15640","6.834507"
"83964","40601","6.796216"
"83965","40600","6.903765"
